"DateTime";"Laveste";"Højeste";"Middel"
"2019-12-01 00:00:00";-0,3;4,3;2,6
"2019-12-02 00:00:00";-2,8;6,2;2,5
"2019-12-03 00:00:00";-4,2;8,5;3
"2019-12-04 00:00:00";5,5;8,1;6,9
"2019-12-05 00:00:00";5,3;7,6;6,5
"2019-12-06 00:00:00";4,9;8,4;7
"2019-12-07 00:00:00";4,1;8,6;6,9
"2019-12-08 00:00:00";5;9,4;7,3
"2019-12-09 00:00:00";3;7,8;6
"2019-12-10 00:00:00";-1,9;5,5;3,4
"2019-12-11 00:00:00";3,4;5,7;5,1
"2019-12-12 00:00:00";3,9;6,1;4,9
"2019-12-13 00:00:00";3,7;5,3;4,7
"2019-12-14 00:00:00";2,4;5,8;4,3
"2019-12-15 00:00:00";3,4;6,5;4,9
"2019-12-16 00:00:00";3,4;7;5,8
"2019-12-17 00:00:00";4,4;9,6;7
"2019-12-18 00:00:00";3,5;9,7;6,6
"2019-12-19 00:00:00";2,4;8;5,8
"2019-12-20 00:00:00";4,3;7,2;5,8
"2019-12-21 00:00:00";3;7,6;6,5
"2019-12-22 00:00:00";4,2;6,2;5,4
"2019-12-23 00:00:00";4,9;7,4;6,3
"2019-12-24 00:00:00";3,5;7,1;6
"2019-12-25 00:00:00";2,4;6,8;4,8
"2019-12-26 00:00:00";-0,4;5,9;3,7
"2019-12-27 00:00:00";-0,9;3,2;1,4
"2019-12-28 00:00:00";-2,3;1,6;-0,5
"2019-12-29 00:00:00";0,1;5,3;2,8
"2019-12-30 00:00:00";4,5;8,5;6,5
"2019-12-31 00:00:00";0,7;8,5;5,5